date,P_Kweek_0_Kday_59_ETE_70_ORD_72_EXT_86_E2Ekor_86_EXTkor_70_DIFF_23
Sun Mar 01 09:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 10:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 11:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 12:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 13:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 14:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 15:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 16:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 17:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 18:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 19:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 20:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 21:00:00 UTC 2026,0.9578504144056484
Sun Mar 01 22:00:00 UTC 2026,0.9578504268802315
Sun Mar 01 23:00:00 UTC 2026,0.9578506988261417
Mon Mar 02 00:00:00 UTC 2026,0.9578507842770355
Mon Mar 02 01:00:00 UTC 2026,0.9578509190025324
Mon Mar 02 02:00:00 UTC 2026,0.9578509726432394
Mon Mar 02 03:00:00 UTC 2026,0.9578511628806307
Mon Mar 02 04:00:00 UTC 2026,0.9578511210907775
Mon Mar 02 05:00:00 UTC 2026,0.9578510899043199
Mon Mar 02 06:00:00 UTC 2026,0.9578510580941332
Mon Mar 02 07:00:00 UTC 2026,0.9578511242094233
Mon Mar 02 08:00:00 UTC 2026,0.9578508703516585
Mon Mar 02 09:00:00 UTC 2026,0.9578507212803912
Mon Mar 02 10:00:00 UTC 2026,0.9578507811583897
Mon Mar 02 11:00:00 UTC 2026,0.9578507817821189
Mon Mar 02 12:00:00 UTC 2026,0.9578509464466151
Mon Mar 02 13:00:00 UTC 2026,0.9578509926025722
Mon Mar 02 14:00:00 UTC 2026,0.9578508953008246
Mon Mar 02 15:00:00 UTC 2026,0.9578508185821388
Mon Mar 02 16:00:00 UTC 2026,0.9578509071516784
Mon Mar 02 17:00:00 UTC 2026,0.9578512165213378
Mon Mar 02 18:00:00 UTC 2026,0.9578511404263812
Mon Mar 02 19:00:00 UTC 2026,0.9578513412671681
Mon Mar 02 20:00:00 UTC 2026,0.9578511348128189
Mon Mar 02 21:00:00 UTC 2026,0.9578508485211382
Mon Mar 02 22:00:00 UTC 2026,0.957850905280491
Mon Mar 02 23:00:00 UTC 2026,0.9578510462432793
Tue Mar 03 00:00:00 UTC 2026,0.9578512289959208
Tue Mar 03 01:00:00 UTC 2026,0.9578512458366079
Tue Mar 03 02:00:00 UTC 2026,0.9578509738906977
Tue Mar 03 03:00:00 UTC 2026,0.9578508909347205
Tue Mar 03 04:00:00 UTC 2026,0.9578508728465751
Tue Mar 03 05:00:00 UTC 2026,0.9578509333483028
Tue Mar 03 06:00:00 UTC 2026,0.9578506676396842
Tue Mar 03 07:00:00 UTC 2026,0.9578507300125993
Tue Mar 03 08:00:00 UTC 2026,0.9578505035989172
Tue Mar 03 09:00:00 UTC 2026,0.9578504961141674
Tue Mar 03 10:00:00 UTC 2026,0.9578506090091439
Tue Mar 03 11:00:00 UTC 2026,0.9578505927921859
Tue Mar 03 12:00:00 UTC 2026,0.9578507930092437
