date,P_Kweek_-5_Kday_0_ETE_61_ORD_61_EXT_75_E2Ekor_70_EXTkor_60_DIFF_28,a,b,c,d,e
Tue Apr 07 08:00:00 UTC 2026,48.96241000000009,null,null,null,null,null
Tue Apr 07 09:00:00 UTC 2026,129.9624100000001,null,null,null,null,null
Tue Apr 07 10:00:00 UTC 2026,100.96241000000009,null,null,null,null,null
Tue Apr 07 11:00:00 UTC 2026,105.96241000000009,null,null,null,null,null
Tue Apr 07 12:00:00 UTC 2026,118.96241000000009,null,null,null,null,null
Tue Apr 07 13:00:00 UTC 2026,91.96241000000009,null,null,null,null,null
Tue Apr 07 14:00:00 UTC 2026,118.96241000000009,null,null,null,null,null
Tue Apr 07 15:00:00 UTC 2026,35.96241000000009,null,null,null,null,null
Tue Apr 07 16:00:00 UTC 2026,41.96241000000009,null,null,null,null,null
Tue Apr 07 17:00:00 UTC 2026,26.96241000000009,null,null,null,null,null
Tue Apr 07 18:00:00 UTC 2026,67.96241000000009,null,null,null,null,null
Tue Apr 07 19:00:00 UTC 2026,-13.03758999999991,null,null,null,null,null
Tue Apr 07 20:00:00 UTC 2026,102.96241000000009,null,null,null,null,null
Tue Apr 07 21:00:00 UTC 2026,11.96241000000009,null,null,null,null,null
Tue Apr 07 22:00:00 UTC 2026,54.96241000000009,null,null,null,null,null
Tue Apr 07 23:00:00 UTC 2026,58.96241000000009,null,null,null,null,null
Wed Apr 08 00:00:00 UTC 2026,94.96241000000009,null,null,null,null,null
Wed Apr 08 01:00:00 UTC 2026,27.96241000000009,null,null,null,null,null
Wed Apr 08 02:00:00 UTC 2026,41.96241000000009,null,null,null,null,null
Wed Apr 08 03:00:00 UTC 2026,41.96241000000009,null,null,null,null,null
Wed Apr 08 04:00:00 UTC 2026,83.96241000000009,null,null,null,null,null
Wed Apr 08 05:00:00 UTC 2026,153.9624100000001,null,null,null,null,null
Wed Apr 08 06:00:00 UTC 2026,109.96241000000009,null,null,null,null,null
Wed Apr 08 07:00:00 UTC 2026,228.9624100000001,null,null,null,null,null
Wed Apr 08 08:00:00 UTC 2026,135.9624100000001,null,null,null,null,null
Wed Apr 08 09:00:00 UTC 2026,183.9624100000001,null,null,null,null,null
Wed Apr 08 10:00:00 UTC 2026,219.9624100000001,null,null,null,null,null
Wed Apr 08 11:00:00 UTC 2026,131.9624100000001,null,null,null,null,null
Wed Apr 08 12:00:00 UTC 2026,99.96241000000009,null,null,null,null,null
Wed Apr 08 13:00:00 UTC 2026,108.96241000000009,null,null,null,null,null
Wed Apr 08 14:00:00 UTC 2026,112.96241000000009,null,null,null,null,null
Wed Apr 08 15:00:00 UTC 2026,-63.03758999999991,null,null,null,null,null
Wed Apr 08 16:00:00 UTC 2026,4.962410000000091,null,null,null,null,null
Wed Apr 08 17:00:00 UTC 2026,-18.03758999999991,null,null,null,null,null
Wed Apr 08 18:00:00 UTC 2026,45.96241000000009,null,null,null,null,null
Wed Apr 08 19:00:00 UTC 2026,21.96241000000009,null,null,null,null,null
Wed Apr 08 20:00:00 UTC 2026,87.96241000000009,null,null,null,null,null
