date,P_Kweek_35_Kday_-5_ETE_61_ORD_63_EXT_74_E2Ekor_69_EXTkor_59_DIFF_29,a,b,c,d,e
Fri Apr 03 12:00:00 UTC 2026,78.05229999999938,null,null,null,null,null
Fri Apr 03 13:00:00 UTC 2026,32.05229999999938,null,null,null,null,null
Fri Apr 03 14:00:00 UTC 2026,65.05229999999938,null,null,null,null,null
Fri Apr 03 15:00:00 UTC 2026,40.05229999999938,null,null,null,null,null
Fri Apr 03 16:00:00 UTC 2026,-11.947700000000623,null,null,null,null,null
Fri Apr 03 17:00:00 UTC 2026,-54.94770000000062,null,null,null,null,null
Fri Apr 03 18:00:00 UTC 2026,-74.94770000000062,null,null,null,null,null
Fri Apr 03 19:00:00 UTC 2026,-72.94770000000062,null,null,null,null,null
Fri Apr 03 20:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Fri Apr 03 21:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Fri Apr 03 22:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Fri Apr 03 23:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 00:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 01:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 02:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 03:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 04:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 05:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 06:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 07:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 08:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 09:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 10:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 11:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 12:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 13:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 14:00:00 UTC 2026,-75.94770000000062,null,null,null,null,null
Sat Apr 04 15:00:00 UTC 2026,-75.94770000000062,null,24.052299999999377,null,null,null
Sat Apr 04 16:00:00 UTC 2026,-75.94770000000062,null,28.06434819277046,null,null,null
Sat Apr 04 17:00:00 UTC 2026,-75.94770000000062,null,32.07639638554154,null,null,null
Sat Apr 04 18:00:00 UTC 2026,-75.94770000000062,null,36.08844457831263,null,null,null
Sat Apr 04 19:00:00 UTC 2026,-75.94770000000062,null,40.100492771083715,null,null,null
Sat Apr 04 20:00:00 UTC 2026,-75.94770000000062,null,44.1125409638548,null,null,null
Sat Apr 04 21:00:00 UTC 2026,-75.94770000000062,null,48.12458915662589,null,null,null
Sat Apr 04 22:00:00 UTC 2026,-75.94770000000062,null,52.13663734939696,null,null,null
Sat Apr 04 23:00:00 UTC 2026,-75.94770000000062,null,56.14868554216805,null,null,null
Sun Apr 05 00:00:00 UTC 2026,-75.94770000000062,null,60.160733734939136,null,null,null
Sun Apr 05 01:00:00 UTC 2026,-75.94770000000062,null,64.17278192771022,null,null,null
Sun Apr 05 02:00:00 UTC 2026,-75.94770000000062,null,68.18483012048131,null,null,null
Sun Apr 05 03:00:00 UTC 2026,-75.94770000000062,null,72.19687831325238,null,null,null
Sun Apr 05 04:00:00 UTC 2026,-75.94770000000062,null,76.20892650602347,null,null,null
Sun Apr 05 05:00:00 UTC 2026,-75.94770000000062,null,80.22097469879455,null,null,null
Sun Apr 05 06:00:00 UTC 2026,-75.94770000000062,null,84.23302289156564,null,null,null
Sun Apr 05 07:00:00 UTC 2026,-75.94770000000062,null,88.24507108433673,null,null,null
Sun Apr 05 08:00:00 UTC 2026,-75.94770000000062,null,92.2571192771078,null,null,null
Sun Apr 05 09:00:00 UTC 2026,-75.94770000000062,null,96.2691674698789,null,null,null
Sun Apr 05 10:00:00 UTC 2026,-75.94770000000062,null,100.28121566264997,null,null,null
Sun Apr 05 11:00:00 UTC 2026,-75.94770000000062,null,104.29326385542106,null,null,null
Sun Apr 05 12:00:00 UTC 2026,-75.94770000000062,null,108.30531204819214,null,null,null
Sun Apr 05 13:00:00 UTC 2026,-75.94770000000062,null,112.31736024096324,null,null,null
Sun Apr 05 14:00:00 UTC 2026,-75.94770000000062,null,116.32940843373432,null,null,null
Sun Apr 05 15:00:00 UTC 2026,-75.94770000000062,null,120.34145662650539,null,null,null
Sun Apr 05 16:00:00 UTC 2026,-75.94770000000062,null,124.3535048192765,null,null,null
Sun Apr 05 17:00:00 UTC 2026,-75.94770000000062,null,128.36555301204757,null,null,null
Sun Apr 05 18:00:00 UTC 2026,-75.94770000000062,null,132.37760120481866,null,null,null
Sun Apr 05 19:00:00 UTC 2026,-75.94770000000062,null,136.38964939758972,null,null,null
Sun Apr 05 20:00:00 UTC 2026,-75.94770000000062,null,140.40169759036084,null,null,null
Sun Apr 05 21:00:00 UTC 2026,-48.94770000000062,null,144.4137457831319,null,null,null
Sun Apr 05 22:00:00 UTC 2026,-21.947700000000623,null,148.425793975903,null,null,null
Sun Apr 05 23:00:00 UTC 2026,-15.947700000000623,null,152.43784216867408,null,null,null
Mon Apr 06 00:00:00 UTC 2026,-86.94770000000062,null,156.44989036144514,null,null,null
Mon Apr 06 01:00:00 UTC 2026,-76.94770000000062,null,160.46193855421623,null,null,null
Mon Apr 06 02:00:00 UTC 2026,-50.94770000000062,null,164.47398674698732,null,null,null
Mon Apr 06 03:00:00 UTC 2026,-2.947700000000623,null,168.4860349397584,null,null,null
Mon Apr 06 04:00:00 UTC 2026,65.05229999999938,null,172.4980831325295,null,null,null
Mon Apr 06 05:00:00 UTC 2026,-2.947700000000623,null,176.51013132530056,null,null,null
Mon Apr 06 06:00:00 UTC 2026,3.052299999999377,null,180.52217951807168,null,null,null
Mon Apr 06 07:00:00 UTC 2026,56.05229999999938,null,184.53422771084274,null,null,null
Mon Apr 06 08:00:00 UTC 2026,88.05229999999938,null,188.54627590361383,null,null,null
Mon Apr 06 09:00:00 UTC 2026,82.05229999999938,null,192.5583240963849,null,null,null
Mon Apr 06 10:00:00 UTC 2026,88.05229999999938,null,196.570372289156,null,null,null
Mon Apr 06 11:00:00 UTC 2026,10.052299999999377,null,200.5824204819271,null,null,null
Mon Apr 06 12:00:00 UTC 2026,0.05229999999937718,null,204.59446867469816,null,null,null
Mon Apr 06 13:00:00 UTC 2026,133.05229999999938,null,208.60651686746925,null,null,null
Mon Apr 06 14:00:00 UTC 2026,139.05229999999938,null,212.61856506024037,null,null,null
Mon Apr 06 15:00:00 UTC 2026,255.05229999999938,null,216.63061325301143,null,null,null
Mon Apr 06 16:00:00 UTC 2026,167.05229999999938,null,220.64266144578252,null,null,null
Mon Apr 06 17:00:00 UTC 2026,121.05229999999938,null,224.6547096385536,null,null,null
Mon Apr 06 18:00:00 UTC 2026,122.05229999999938,null,228.66675783132467,null,null,null
Mon Apr 06 19:00:00 UTC 2026,125.05229999999938,null,232.67880602409576,null,null,null
Mon Apr 06 20:00:00 UTC 2026,117.05229999999938,null,236.69085421686682,null,null,null
Mon Apr 06 21:00:00 UTC 2026,156.05229999999938,null,240.70290240963791,null,null,null
Mon Apr 06 22:00:00 UTC 2026,152.05229999999938,null,244.714950602409,null,null,null
Mon Apr 06 23:00:00 UTC 2026,151.05229999999938,null,248.72699879518007,null,null,null
Tue Apr 07 00:00:00 UTC 2026,123.05229999999938,null,252.73904698795118,null,null,null
Tue Apr 07 01:00:00 UTC 2026,136.05229999999938,null,256.7510951807223,null,null,null
Tue Apr 07 02:00:00 UTC 2026,112.05229999999938,null,260.76314337349334,null,null,null
Tue Apr 07 03:00:00 UTC 2026,145.05229999999938,null,264.7751915662645,null,null,null
Tue Apr 07 04:00:00 UTC 2026,162.05229999999938,null,268.7872397590356,null,null,null
Tue Apr 07 05:00:00 UTC 2026,118.05229999999938,null,272.7992879518066,null,null,null
Tue Apr 07 06:00:00 UTC 2026,121.05229999999938,null,276.81133614457764,null,null,null
Tue Apr 07 07:00:00 UTC 2026,140.05229999999938,null,280.8233843373488,null,null,null
Tue Apr 07 08:00:00 UTC 2026,154.05229999999938,null,284.8354325301198,null,null,null
Tue Apr 07 09:00:00 UTC 2026,157.05229999999938,null,288.8474807228909,null,null,null
Tue Apr 07 10:00:00 UTC 2026,145.05229999999938,null,292.859528915662,null,null,null
Tue Apr 07 11:00:00 UTC 2026,139.05229999999938,null,296.8715771084331,null,null,null
Tue Apr 07 12:00:00 UTC 2026,115.05229999999938,null,300.8836253012042,null,null,null
Tue Apr 07 13:00:00 UTC 2026,175.05229999999938,null,304.89567349397527,null,null,null
Tue Apr 07 14:00:00 UTC 2026,233.05229999999938,null,308.90772168674636,null,null,null
Tue Apr 07 15:00:00 UTC 2026,232.05229999999938,null,312.91976987951745,null,null,null
Tue Apr 07 16:00:00 UTC 2026,236.05229999999938,null,316.9318180722885,null,null,null
Tue Apr 07 17:00:00 UTC 2026,232.05229999999938,null,320.9438662650596,null,null,null
Tue Apr 07 18:00:00 UTC 2026,237.05229999999938,null,324.9559144578307,null,null,null
Tue Apr 07 19:00:00 UTC 2026,218.05229999999938,null,328.96796265060175,null,null,null
Tue Apr 07 20:00:00 UTC 2026,212.05229999999938,null,332.98001084337284,null,null,null
Tue Apr 07 21:00:00 UTC 2026,208.05229999999938,null,336.992059036144,null,null,null
Tue Apr 07 22:00:00 UTC 2026,207.05229999999938,null,341.004107228915,null,null,null
