date,P_Kweek_-22_Kday_0_ETE_66_ORD_65_EXT_84_E2Ekor_83_EXTkor_65_DIFF_25,a,b,c,d,e
Fri Apr 10 13:00:00 UTC 2026,1057.5814499999979,null,null,null,null,null
Fri Apr 10 14:00:00 UTC 2026,1399.5814499999979,null,null,null,null,null
Fri Apr 10 15:00:00 UTC 2026,1223.5814499999979,null,null,null,null,null
Fri Apr 10 16:00:00 UTC 2026,1857.5814499999979,null,null,null,null,null
Fri Apr 10 17:00:00 UTC 2026,1620.5814499999979,null,null,null,null,null
Fri Apr 10 18:00:00 UTC 2026,1034.5814499999979,null,null,null,null,null
Fri Apr 10 19:00:00 UTC 2026,1187.5814499999979,null,null,null,null,null
Fri Apr 10 20:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Fri Apr 10 21:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Fri Apr 10 22:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Fri Apr 10 23:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 00:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 01:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 02:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 03:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 04:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 05:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 06:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 07:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 08:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 09:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 10:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 11:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 12:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 13:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 14:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 15:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 16:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 17:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 18:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 19:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 20:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 21:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 22:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sat Apr 11 23:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 00:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 01:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 02:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 03:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 04:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 05:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 06:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 07:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 08:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 09:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 10:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 11:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 12:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 13:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 14:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 15:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 16:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 17:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 18:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 19:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 20:00:00 UTC 2026,1343.5814499999979,null,null,null,null,null
Sun Apr 12 21:00:00 UTC 2026,488.58144999999786,null,null,null,null,null
Sun Apr 12 22:00:00 UTC 2026,864.5814499999979,null,null,null,null,null
Sun Apr 12 23:00:00 UTC 2026,1184.5814499999979,null,null,null,null,null
Mon Apr 13 00:00:00 UTC 2026,1582.5814499999979,null,null,null,null,null
Mon Apr 13 01:00:00 UTC 2026,1846.5814499999979,null,null,null,null,null
Mon Apr 13 02:00:00 UTC 2026,1992.5814499999979,null,null,null,null,null
Mon Apr 13 03:00:00 UTC 2026,2141.581449999998,null,null,null,null,null
Mon Apr 13 04:00:00 UTC 2026,2235.581449999998,null,null,null,null,null
Mon Apr 13 05:00:00 UTC 2026,2322.581449999998,null,null,null,null,null
