date,P_Kweek_51_Kday_56_ETE_62_ORD_61_EXT_73_E2Ekor_74_EXTkor_61_DIFF_27,a,b,c,d,e
Tue Apr 07 04:00:00 UTC 2026,5.9802400000044145,null,82.03579555555997,null,null,null
Tue Apr 07 05:00:00 UTC 2026,152.98024000000441,null,128.64690666667107,null,null,null
Tue Apr 07 06:00:00 UTC 2026,-230.01975999999559,null,175.2580177777822,null,null,null
Tue Apr 07 07:00:00 UTC 2026,-64.01975999999559,null,221.8691288888933,null,null,null
Tue Apr 07 08:00:00 UTC 2026,29.980240000004414,null,268.4802400000044,null,null,null
Tue Apr 07 09:00:00 UTC 2026,-56.019759999995586,null,315.0913511111155,null,null,null
Tue Apr 07 10:00:00 UTC 2026,290.9802400000044,null,361.7024622222267,null,null,null
Tue Apr 07 11:00:00 UTC 2026,-127.01975999999559,null,408.31357333333773,null,null,null
Tue Apr 07 12:00:00 UTC 2026,34.980240000004414,null,454.9246844444488,null,null,null
Tue Apr 07 13:00:00 UTC 2026,11.980240000004414,null,501.53579555556,null,null,null
Tue Apr 07 14:00:00 UTC 2026,-56.019759999995586,null,548.1469066666712,null,null,null
Tue Apr 07 15:00:00 UTC 2026,-63.019759999995586,null,594.7580177777822,null,null,null
Tue Apr 07 16:00:00 UTC 2026,43.980240000004414,null,641.3691288888932,null,null,null
Tue Apr 07 17:00:00 UTC 2026,587.9802400000044,null,687.9802400000044,null,null,null
Tue Apr 07 18:00:00 UTC 2026,470.9802400000044,null,null,null,null,null
Tue Apr 07 19:00:00 UTC 2026,483.9802400000044,null,null,null,null,null
Tue Apr 07 20:00:00 UTC 2026,320.9802400000044,null,null,null,null,null
Tue Apr 07 21:00:00 UTC 2026,300.9802400000044,null,null,null,null,null
Tue Apr 07 22:00:00 UTC 2026,-169.01975999999559,null,null,null,null,null
Tue Apr 07 23:00:00 UTC 2026,-310.0197599999956,null,-210.01975999999559,null,null,null
Wed Apr 08 00:00:00 UTC 2026,149.98024000000441,null,-143.9197599999956,null,null,null
Wed Apr 08 01:00:00 UTC 2026,554.9802400000044,null,-77.81975999999558,null,null,null
Wed Apr 08 02:00:00 UTC 2026,310.9802400000044,null,-11.719759999995603,null,null,null
Wed Apr 08 03:00:00 UTC 2026,279.9802400000044,null,54.38024000000442,null,null,null
Wed Apr 08 04:00:00 UTC 2026,336.9802400000044,null,120.48024000000441,null,null,null
Wed Apr 08 05:00:00 UTC 2026,119.98024000000441,null,186.58024000000438,null,null,null
Wed Apr 08 06:00:00 UTC 2026,116.98024000000441,null,252.6802400000044,null,null,null
Wed Apr 08 07:00:00 UTC 2026,120.98024000000441,null,318.7802400000044,null,null,null
Wed Apr 08 08:00:00 UTC 2026,27.980240000004414,null,384.88024000000445,null,null,null
